operator_id,operator_name,operator_email,operator_phone,operator_website,consolidated_name,duplicate_count,all_ids,is_generic
ABR972290404342,Schnez Bioenergie GbR,fschnez@t-online.de,07502592,,Schnez Bioenergie GbR,1,ABR972290404342,False
ABR975517641841,SchoCo Bioenergie Börm GmbH ＆ Co. KG,schoof-gbr@foni.net,+49 (162) 4063879,,SchoCo Bioenergie Börm GmbH ＆ Co. KG,1,ABR975517641841,False
ABR982942038573,Schoderer Biogas GbR,andreas.schoderer@t-online.de,0845497013,,Schoderer Biogas GbR,1,ABR982942038573,False
ABR903764289523,Scholle Biogas KG,ise-online@web.de,05671 7799270,,Scholle Biogas KG,1,ABR903764289523,False
ABR944044525900,SchollerHöflas25 GbR,georg.maussner@t-online.de,091236262,,SchollerHöflas25 GbR,1,ABR944044525900,False
ABR934749080460,Scholten-Busch Biogas GmbH＆ Co. KG,,,,Scholten-Busch Biogas GmbH＆ Co. KG,1,ABR934749080460,False
ABR948506848149,Schomakers Bioenergie GmbH＆Co.KG,wilhelm.schomakers@ewetel.net,05952/1336,,Schomakers Bioenergie GmbH＆Co.KG,1,ABR948506848149,False
ABR957264662829,Schormann GbR,schormann-delbrueck@t-online.de,02944 1463,,Schormann GbR,1,ABR957264662829,False
ABR985332072119,Schornbuscher Biokraft GmbH ＆ Co. KG,von.meer@t-online.de,02226/2116,,Schornbuscher Biokraft GmbH ＆ Co. KG,1,ABR985332072119,False
ABR972020758264,Schotterer GbR Biogas,,,,Schotterer GbR Biogas,1,ABR972020758264,False
ABR927607553367,Schreck Biogas GmbH & Co KG,,,,Schreck Biogas GmbH & Co KG,1,ABR927607553367,False
ABR912707854827,Schredl Biogas GbR,franz.schredl@gmx.net,08167696014,,Schredl Biogas GbR,1,ABR912707854827,False
ABR929918174132,Schreiner Christian Betrieb einer Biogasanlage,schreiner141276@aol.com,01 77 - 7 96 27 93,,Schreiner Christian Betrieb einer Biogasanlage,1,ABR929918174132,False
ABR931709393936,Schreiner  GbR,,,,Schreiner GbR,1,ABR931709393936,False
ABR987750489388,Schreivogel,helmut.schreivogel@gmx.de,015784752828,,Schreivogel,1,ABR987750489388,False
ABR909997146619,Schriefer-Gas-KG,dirk.schriefer@ewetel.net,,,Schriefer-Gas-KG,1,ABR909997146619,False
ABR948077977682,Schroll Strom GbR,,,,Schroll Strom GbR,1,ABR948077977682,False
ABR915131906155,Schröder Bioenergie GmbH,,,,Schröder Bioenergie GmbH,1,ABR915131906155,False
ABR992735938027,Schröder Biogas GmbH,,,,Schröder Biogas GmbH,1,ABR992735938027,False
ABR902036189851,Schröder Energie GmbH ＆ Co. KG,,,,Schröder Energie GmbH ＆ Co. KG,1,ABR902036189851,False
ABR945364288476,Schröder/Böttcher GmbH ＆ Co. KG,a.u.w.schroeder@gmx.de,05195/2676,,Schröder/Böttcher GmbH ＆ Co. KG,1,ABR945364288476,False
ABR928445548539,Schubert Energie GbR,ferienhof-schubert@t-online.de,01704327537,,Schubert Energie GbR,1,ABR928445548539,False
ABR939431949964,Schuchmann-Strom GbR,Schuchmann-Schwarzholz@t-online.de,01728736615,,Schuchmann-Strom GbR,1,ABR939431949964,False
ABR969882605973,Schuhegger J. u. J. GbR,,,,Schuhegger J. u. J. GbR,1,ABR969882605973,False
ABR923636264168,Schule Schloss Salem,,,,Schule Schloss Salem,1,ABR923636264168,False
ABR929645951808,Schulenberg Energie GmbH＆Co.KG,,,,Schulenberg Energie GmbH＆Co.KG,1,ABR929645951808,False
ABR909431468932,Schuler Energie KG,ap.schulerschuler@web.de,07352 8992,,Schuler Energie KG,1,ABR909431468932,False
ABR954064912505,Schulte Biogas GmbH ＆ Co. KG,marcuskemme@aol.com,01701678857,,Schulte Biogas GmbH ＆ Co. KG,1,ABR954064912505,False
ABR972821701445,Schulte Spechtel Bioenergie GbR,Schulte-Spechtel@t-online.de,,,Schulte Spechtel Bioenergie GbR,2,ABR972821701445; ABR943540566882,False
ABR905455064891,Schulte Umwelttechnik GmbH,,03923718911,,Schulte Umwelttechnik GmbH,1,ABR905455064891,False
ABR954954472270,Schultes Greenpower GbR,,,,Schultes Greenpower GbR,1,ABR954954472270,False
ABR997030570965,Schultze Brauer KG,a.brauer-elmlohe@t-online.de,04704-416,,Schultze Brauer KG,1,ABR997030570965,False
ABR937920168247,Schulz Ulrich ＆ Christoph GbR,us-atterwasch@t-online.de,0356926990,,Schulz Ulrich ＆ Christoph GbR,1,ABR937920168247,False
ABR976783398255,Schulz ＆ Peper Energie KG,schulz-peper@t-online.de,01736042893,,Schulz ＆ Peper Energie KG,1,ABR976783398255,False
ABR981314140180,Schulze Beiering Wärme GmbH ＆ Co. KG,,,,Schulze Beiering Wärme GmbH ＆ Co. KG,1,ABR981314140180,False
ABR929907785516,Schulze Niehoff GmbH,,,,Schulze Niehoff GmbH,1,ABR929907785516,False
ABR926200977822,Schulze-Allen Energie GbR,info@schulzeallen.de,01737006190,,Schulze-Allen Energie GbR,1,ABR926200977822,False
ABR949111435366,Schulzendorfer Bioenergie GmbH,poley@agrar-poley.de,03344-31562,www.agrar-poley.de,Schulzendorfer Bioenergie GmbH,1,ABR949111435366,False
ABR967286392260,Schupfner Biogas GbR,schupfner-glatzenberg@web.de,08684 1425,,Schupfner Biogas GbR,1,ABR967286392260,False
ABR934680381008,Schur Energie - Schur Ulrich,,,,Schur Energie - Schur Ulrich,1,ABR934680381008,False
ABR918330416494,Schurr Energie GmbH,t.wierer@web.de,017620316524,,Schurr Energie GmbH,1,ABR918330416494,False
ABR980810864965,Schuster Biogas GbR,,,,Schuster Biogas GbR,1,ABR980810864965,False
ABR919330497490,Schuster Biogas GmbH ＆ Co. KG,,,,Schuster Biogas GmbH ＆ Co. KG,1,ABR919330497490,False
ABR991997534268,Schuster GbR,,,,Schuster GbR,1,ABR991997534268,False
ABR955981893083,Schwab Bioenergie GbR,christoph-adelshofen@web.de,015151614407,,Schwab Bioenergie GbR,1,ABR955981893083,False
ABR944518781597,Schwab Energie GmbH,martin-farmer@gmx.de,017623495198,,Schwab Energie GmbH,1,ABR944518781597,False
ABR942875510546,Schwager´s Geräteservice,info@schwagers-Geraeteservice.de,0355878180,,Schwager´s Geräteservice,1,ABR942875510546,False
ABR949248748797,Schwaiger Biogas GbR,,,,Schwaiger Biogas GbR,1,ABR949248748797,False
ABR964002114076,Schwaiger Holzindustrie GmbH ＆ Co. KG,kschwaiger@saegewerk-schwaiger.de,09901/207-0,,Schwaiger Holzindustrie GmbH ＆ Co. KG,1,ABR964002114076,False
ABR974937271393,Schwalmtalwerke Anstalt öffentlichen Rechts,info@schwalmtalwerke.de,02163946300,www.schwalmtalwerke.de,Schwalmtalwerke Anstalt öffentlichen Rechts,1,ABR974937271393,False
ABR979031546071,Schwark Biogas GbR,thore_schwark@t-online.de,04346/368514,,Schwark Biogas GbR,1,ABR979031546071,False
ABR917584299853,Schwarz Bioenergie,schwarz-fahrenzhausen@t-online.de,08133908254,,Schwarz Bioenergie,1,ABR917584299853,False
ABR909309059064,Schwarz Biogas GbR,michaelschwarz@t-online.de,+4981358653,,Schwarz Biogas GbR,1,ABR909309059064,False
ABR973114208993,SchwarzNaturenergie,biogasschwarz@gmx.de,07443/2406453,,SchwarzNaturenergie,1,ABR973114208993,False
ABR904409661261,Schwarzer Kamp Biogas,info@diercks-heitmann.de,04269105830,,Schwarzer Kamp Biogas,1,ABR904409661261,False
ABR953364627911,Schwayer Bioenergie GmbH ＆Co.KG,,,,Schwayer Bioenergie GmbH ＆Co.KG,1,ABR953364627911,False
ABR988612524612,Schweers Bioenergie,,,,Schweers Bioenergie,1,ABR988612524612,False
ABR988151435547,Schweiger Biogas,schweiger.dominik@gmx.de,+49 (944) 18492,,Schweiger Biogas,1,ABR988151435547,False
ABR901473068149,Schweiger Biogas GbR,schweigerbiogas@t-online.de,0171/3561097,,Schweiger Biogas GbR,1,ABR901473068149,False
ABR951170839863,Schweiger Satelliten GmbH,schweigerbiogas@t-online.de,,,Schweiger Satelliten GmbH,1,ABR951170839863,False
ABR935641088929,"Schweineaufzucht Parkentin GbR, Photovoltaik",wuebbel@zurlage.net,0382034190,,"Schweineaufzucht Parkentin GbR, Photovoltaik",1,ABR935641088929,False
ABR937677069118,Schweinemast Gerbisbach GmbH ＆ Co.KG,buro@gerbisbach.eu,01631699879,,Schweinemast Gerbisbach GmbH ＆ Co.KG,1,ABR937677069118,False
ABR944385375875,Schweinemast Oschätzchen GmbH,a.kuehn@gut-ferdinandshof.de,039778 24210,,Schweinemast Oschätzchen GmbH,1,ABR944385375875,False
ABR930529988834,Schweineproduktion Brenkenhof GmbH,rene.drews@jlwag.de,039342936630,www.lfd-holding.com,Schweineproduktion Brenkenhof GmbH,1,ABR930529988834,False
ABR962465365523,Schweineproduktion Burkersdorf GmbH,post@burkersdorfer-schweine.de,0373269070,,Schweineproduktion Burkersdorf GmbH,1,ABR962465365523,False
ABR945397340707,Schweineproduktion Kodersdorf GmbH,info@groebner-landwirt.de,03431/7293880,https://www.groebner-landwirt.de/,Schweineproduktion Kodersdorf GmbH,1,ABR945397340707,False
ABR985183050144,Schweinesbein Energie KG,,,,Schweinesbein Energie KG,1,ABR985183050144,False
ABR922528218814,Schweinezucht Fahrbinde GmbH,olaf.ziegenbalg@sakobe.de,039342-936630,www.lfd-holding.com,Schweinezucht Fahrbinde GmbH,1,ABR922528218814,False
ABR916384064449,Schweinezucht Karft GmbH ＆ Co. KG,hinners-krogmann@ewetel.net,01735183492,,Schweinezucht Karft GmbH ＆ Co. KG,1,ABR916384064449,False
ABR903490566820,Schweinezucht Klein Laasch GmbH,,,,Schweinezucht Klein Laasch GmbH,1,ABR903490566820,False
ABR993156200571,Schweinezucht Neuhaus GmbH,neuhaus@bhzp.de,038841/61934,,Schweinezucht Neuhaus GmbH,1,ABR993156200571,False
ABR934487126321,Schweinezucht St.Michaelis GmbH,post@burkersdorfer-schweine.de,03732240150,,Schweinezucht St.Michaelis GmbH,1,ABR934487126321,False
ABR972290291713,Schweinezuchtanlage Werra Obermaßfeld GmbH,info@detert-zuchttiere.de,02565907120,,Schweinezuchtanlage Werra Obermaßfeld GmbH,1,ABR972290291713,False
ABR916658614868,Schwenke GmbH ＆ Co. KG,r-schwenke@t-online.de,,,Schwenke GmbH ＆ Co. KG,1,ABR916658614868,False
ABR951786418858,Schwentine Bio-Strom GmbH ＆ Co KG,sas@perdoel.de,04326 1333,,Schwentine Bio-Strom GmbH ＆ Co KG,1,ABR951786418858,False
ABR904513368889,Schweriner Abfallentsorgungs- und Straßenreinigungsgesellschaft mbH,service@sas-schwerin.de,0385 5770-0,sas-schwerin.de,Schweriner Abfallentsorgungs- und Straßenreinigungsgesellschaft mbH,1,ABR904513368889,False
ABR997420361562,Schwering Energie KG,Schwering.bernd@t-online.de,02864/41471,,Schwering Energie KG,1,ABR997420361562,False
ABR915671620917,Schwälmer Biogas GmbH ＆ Co. KG,info@sbg-biogas.de,06691 94 20 49,http://www.sbg-biogas.de,Schwälmer Biogas GmbH ＆ Co. KG,1,ABR915671620917,False
ABR949449053171,SchwörerHaus KG,info@schwoerer.de,07387 160,www.schwoerer.de,SchwörerHaus KG,1,ABR949449053171,False
ABR927796296045,Schäferei Piroth GmbH,,,,Schäferei Piroth GmbH,1,ABR927796296045,False
ABR907986493195,Schöfberger Biogas,j.schoefberger@web.de,08544599,,Schöfberger Biogas,1,ABR907986493195,False
ABR955939421634,Schönmoser Bioenergie GbR,ManuSch80htm@gmail.com,08533910300,,Schönmoser Bioenergie GbR,1,ABR955939421634,False
ABR992232975396,Schüle Bioenergie GmbH ＆ Co. KG,,,,Schüle Bioenergie GmbH ＆ Co. KG,1,ABR992232975396,False
ABR978133390223,Schütte Energizing GmbH ＆ Co. KG,schuette.ma@t-online.de,04965899185,,Schütte Energizing GmbH ＆ Co. KG,1,ABR978133390223,False
ABR986612679769,Sebastian Glaser,mail@sebastian-glaser.de,06245-299011,,Sebastian Glaser,1,ABR986612679769,False
ABR963277156217,Sebastian Thoma BHKW Lengenfeld,sebastianthoma1@gmx.de,0151-22992444,,Sebastian Thoma BHKW Lengenfeld,1,ABR963277156217,False
ABR954825584859,Sechste Biogas Felgentreu Steinhoff Betriebs GmbH ＆ Co. KG,t.kaup@steinhoff-familienholding.de,033734/609410,,Sechste Biogas Felgentreu Steinhoff Betriebs GmbH ＆ Co. KG,1,ABR954825584859,False
ABR961553338968,Sedlmair Josef GbR,,,,Sedlmair Josef GbR,1,ABR961553338968,False
ABR934303509772,Sedlmeier Rudolf GmbH ＆ Co. KG,sedlmeierrudi@aol.com,0875285056,,Sedlmeier Rudolf GmbH ＆ Co. KG,1,ABR934303509772,False
ABR955666534492,Seeagrar GmbH,,033732/508150,,Seeagrar GmbH,1,ABR955666534492,False
ABR901318264880,Seefried Biogas GbR,seefried-andreas@t-online.de,0171/6872457,,Seefried Biogas GbR,1,ABR901318264880,False
ABR963590365419,Seegershof Bioenergie GBR,Thomas_Vermoehlen@web.de,01709627930,,Seegershof Bioenergie GBR,1,ABR963590365419,False
ABR953092316958,Seemer Bioenergie eGbR,Wilhelm.Seemer@web.de,0160/2484701,,Seemer Bioenergie eGbR,1,ABR953092316958,False
ABR929207183715,Seenergie GmbH ＆ Co.KG,spargelhof.seeger@gmail.com,0171 4879313,,Seenergie GmbH ＆ Co.KG,1,ABR929207183715,False
ABR905133265336,Sehano Bioenergie GmbH ＆ Co.KG,,,,Sehano Bioenergie GmbH ＆ Co.KG,1,ABR905133265336,False
ABR965505259554,Seidfelder Bioenergie GbR,,,,Seidfelder Bioenergie GbR,1,ABR965505259554,False
ABR935252750567,Seifersbacher Land AG,,,,Seifersbacher Land AG,1,ABR935252750567,False
ABR969612249958,Seilbeck Photovoltaik/ Biogas GbR,,,,Seilbeck Photovoltaik/ Biogas GbR,1,ABR969612249958,False
ABR925252589854,Seiml-Hof gGmbH,info@seiml-hof.de,08624-1282,www.seiml-hof.de,Seiml-Hof gGmbH,1,ABR925252589854,False
ABR947046286220,Seisenberger Biostrom GbR,,,,Seisenberger Biostrom GbR,1,ABR947046286220,False
ABR997999111452,Seitzer Biogas GbR,,,,Seitzer Biogas GbR,1,ABR997999111452,False
ABR958906623994,Semlow Biogas GmbH ＆ Co KG,bloecker.vogelsang@gmail.com,017661608762,,Semlow Biogas GmbH ＆ Co KG,1,ABR958906623994,False
ABR995351878692,SengEnergie.KG,energie.kg@googlemail.com,01631724552,,SengEnergie.KG,1,ABR995351878692,False
ABR902967768729,Seniorenresidenz Hofheim Betriebs GmbH,,,,Seniorenresidenz Hofheim Betriebs GmbH,1,ABR902967768729,False
ABR973085056593,Seniorenwohnanlage St. Stephanus Edelsfeld GmbH,Info@sanktstephanus.de,09665916-0,www.sanktstephanus.de,Seniorenwohnanlage St. Stephanus Edelsfeld GmbH,1,ABR973085056593,False
ABR953796569339,Serviecebetriebe Neuwied AöR,info@sbn-neuwied.de,02631/854650,www.sbn-neuwied.de,Serviecebetriebe Neuwied AöR,1,ABR953796569339,False
ABR988409615783,Sether Mühle Bioenergie GmbH  Co.KG,,,,Sether Mühle Bioenergie GmbH Co.KG,1,ABR988409615783,False
ABR947798086178,Seydaer Landwirtschafts GmbH,pigors@seydaland.net,03538771460,www.seydaland.net,Seydaer Landwirtschafts GmbH,1,ABR947798086178,False
ABR909814628397,Seydaland Agrar GmbH,info@seydaland.net,0353877140,www.seydaland.net,Seydaland Agrar GmbH,1,ABR909814628397,False
ABR951759980115,Sg Bioenergie gbr,,015112163206,,Sg Bioenergie gbr,1,ABR951759980115,False
ABR965588541669,Sicheneder Biogas GmbH ＆ Co.KG,,,,Sicheneder Biogas GmbH ＆ Co.KG,1,ABR965588541669,False
ABR944582483335,Siebte Biogas Felgentreu Steinhoff Betriebs GmbH ＆ Co. KG,t.kaup@steinhoff-familienholding.de,033734/609410,,Siebte Biogas Felgentreu Steinhoff Betriebs GmbH ＆ Co. KG,1,ABR944582483335,False
ABR954920263000,Siefert Bioenergie GbR,v-siefert@t-online.de,,,Siefert Bioenergie GbR,1,ABR954920263000,False
ABR988515219813,Siegbert Zachow GmbH,zachowagrar@htp-tel.de,05128 1722,,Siegbert Zachow GmbH,1,ABR988515219813,False
ABR958469185557,Sieger Werner,sieger.dominic@gmx.de,01727662415,,Sieger Werner,1,ABR958469185557,False
ABR921193898116,Siegerstetter Biogas GmbH,siegerstetter@hotmail.de,08705 939124,,Siegerstetter Biogas GmbH,1,ABR921193898116,False
ABR984317322089,Sieghart Hermann ＆ Maria GbR,gabisieghart@hotmail.de,08634 492,,Sieghart Hermann ＆ Maria GbR,1,ABR984317322089,False
ABR989664860130,Siemen ＆ Krusen Bio-Energie GmbH u. Co. KG,hermann.annette@gmx.de,02873 919430,,Siemen ＆ Krusen Bio-Energie GmbH & Co. KG,1,ABR989664860130,False
ABR981328740864,Siemer Biogas GmbH ＆ Co.KG,,,,Siemer Biogas GmbH ＆ Co.KG,1,ABR981328740864,False
ABR955712807969,Sievers Strom GmbH ＆ Co. KG,kontakt@hofwiesengrund.de,0172-5453128,www.hofwiesengrund.de,Sievers Strom GmbH ＆ Co. KG,1,ABR955712807969,False
ABR982136058776,Sievers Wärme GmbH ＆ Co. KG,,,,Sievers Wärme GmbH ＆ Co. KG,1,ABR982136058776,False
ABR909150194426,Siggelkower Mooster GmbH,,,,Siggelkower Mooster GmbH,1,ABR909150194426,False
ABR953526005540,Simmel Biogas GbR,simmel.bernhard@gmx.de,09467712728,,Simmel Biogas GbR,1,ABR953526005540,False
ABR940943905720,Simon Biogas Gbr,,,,Simon Biogas Gbr,1,ABR940943905720,False
ABR977361541193,Sindel Stefan Naturgas,sindelstefan@web.de,0160/7720253,,Sindel Stefan Naturgas,1,ABR977361541193,False
ABR934193633656,Smart Energy GmbH,markus@f-u-c-h-s.de,01704335095,,Smart Energy GmbH,1,ABR934193633656,False
ABR904123911109,Smartwood Germany GmbH＆Co.KG,germany@smartwood.group,0451-499010,,Smartwood Germany GmbH＆Co.KG,1,ABR904123911109,False
ABR969012590520,Soehlmetall,h.soehl@soehlmetall.de,,,Soehlmetall,1,ABR969012590520,False
ABR919870698333,Soermann Biogas GmbH ＆ Co.KG,gertsoermann@web.de,0162/4432701,,Soermann Biogas GmbH ＆ Co.KG,1,ABR919870698333,False
ABR977439504778,Solarstrom Holzhausen GbR,,,,Solarstrom Holzhausen GbR,1,ABR977439504778,False
ABR904348890739,Solenhofer Aktien-Verein,,,,Solenhofer Aktien-Verein,1,ABR904348890739,False
ABR996212398823,Soltau Energie GbR,soltau-echem@t-online.de,041397025,,Soltau Energie GbR,1,ABR996212398823,False
ABR927505787666,Sommer Bioenergie GmbH,sommer.luesche@gmail.com,054388010,,Sommer Bioenergie GmbH,1,ABR927505787666,False
ABR907722859018,Sommer energy GmbH,info@bhkw-sommer.de,036023188405,,Sommer energy GmbH,1,ABR907722859018,False
ABR973155743729,Sommer-Ruhe GbR,,,,Sommer-Ruhe GbR,1,ABR973155743729,False
ABR967862306308,Sonae Arauco Beeskow GmbH,,,,Sonae Arauco Beeskow GmbH,1,ABR967862306308,False
ABR994571528578,Sondermann Energiegewinnungs GmbH,,,,Sondermann Energiegewinnungs GmbH,1,ABR994571528578,False
ABR980880071140,Sondermaschinenbau Brückner,marcel.managottera@smbbrueckner.de,095742109530,,Sondermaschinenbau Brückner,1,ABR980880071140,False
ABR943491410210,Sonne ＆ Nawaro Energie Friedrichsau GmbH ＆ Co.KG,,,,Sonne ＆ Nawaro Energie Friedrichsau GmbH ＆ Co.KG,1,ABR943491410210,False
ABR987073478236,Sonnen-Pellets Krauchenwies GmbH ＆ Co. KG,,,,Sonnen-Pellets Krauchenwies GmbH ＆ Co. KG,1,ABR987073478236,False
ABR951585223615,Sonnen-Satellit GmbH,,,,Sonnen-Satellit GmbH,1,ABR951585223615,False
ABR939695143146,Sonnenenergie Nördlingen GbR,,,,Sonnenenergie Nördlingen GbR,1,ABR939695143146,False
ABR979344953269,Sonnenhof GmbH,,,,Sonnenhof GmbH,1,ABR979344953269,False
ABR904225951010,Sonnenland Agrar GmbH,,,,Sonnenland Agrar GmbH,1,ABR904225951010,False
ABR982805734574,Sorpe-Energie GbR,,,,Sorpe-Energie GbR,1,ABR982805734574,False
ABR962107566691,Spanner Re²,info@holz-kraft.de,08773707980,www.holz-kraft.com,Spanner Re²,1,ABR962107566691,False
ABR975484007473,Spascher Bioenergie GmbH ＆ Co. KG,frank_hohnholt@web.de,04431/4308,www.spascher-bioenergie.de,Spascher Bioenergie GmbH ＆ Co. KG,1,ABR975484007473,False
ABR948115324201,Speckbacher Bioenergie GmbH,j.speckbacher@t-online.de,08630220,,Speckbacher Bioenergie GmbH,1,ABR948115324201,False
ABR923976628194,Spedition Richard Wagner,info@wagner-spedition.de,09621/77200,www.wagner-spedition.de,Spedition Richard Wagner,1,ABR923976628194,False
ABR978730677314,Speltach Energie GbR,,,,Speltach Energie GbR,1,ABR978730677314,False
ABR936191719455,Spiel Agrar KG,gerhard.spiel@t-online.de,08622 / 742,,Spiel Agrar KG,1,ABR936191719455,False
ABR968379274531,Spirkl Energie GbR,hansgeorgspirkl80@web.de,08741949532,,Spirkl Energie GbR,1,ABR968379274531,False
ABR907185087027,Spliethoff Biogas GbR,mk.spliethoff@gmx.de,05245/833566,,Spliethoff Biogas GbR,1,ABR907185087027,False
ABR958971472541,Sporer Energie GbR,,,,Sporer Energie GbR,1,ABR958971472541,False
ABR972933562415,Spradau Energieerzeugung GmbH ＆ Co. KG,spradaugmbh@web.de,,,Spradau Energieerzeugung GmbH ＆ Co. KG,1,ABR972933562415,False
ABR910306186028,Spreer Agrar- und Service GmbH,spas-gmbh@gmx.de,03589430217,,Spreer Agrar- und Service GmbH,1,ABR910306186028,False
ABR982684447053,Sproll Energie eGbR,,,,Sproll Energie eGbR,1,ABR982684447053,False
ABR939957259943,Sprötau Erste Biogas Betriebs GmbH,,,,Sprötau Erste Biogas Betriebs GmbH,1,ABR939957259943,False
ABR953143029509,Spätland Energie,,,,Spätland Energie,1,ABR953143029509,False
ABR948690330086,St. Johannes GmbH ＆ Co. KG,johannes.schmidt@suec.de,095617491340,,St. Johannes GmbH ＆ Co. KG,1,ABR948690330086,False
ABR946909240478,StM Energy KG,Gut_Wieringsen@online.de,015234544188,,StM Energy KG,1,ABR946909240478,False
ABR907181644606,Staatsbetrieb Sächsisches Immobilien- und Baumanagement NL Bautzen,poststelle-b@sib.smf.sachsen.de,+49 3591 582-0,https://www.sib.sachsen.de,Staatsbetrieb Sächsisches Immobilien- und Baumanagement NL Bautzen,1,ABR907181644606,False
ABR996506227990,Stadler Bioenergie GbR,Stadler.max@web.de,087239799971,,Stadler Bioenergie GbR,1,ABR996506227990,False
ABR915136648753,Stadler Biogas GbR,,,,Stadler Biogas GbR,1,ABR915136648753,False
ABR980191280453,Stadler Energie GmbH ＆ Co. KG,info@stadler-biogas.de,08462803,,Stadler Energie GmbH ＆ Co. KG,1,ABR980191280453,False
ABR996098146990,Stadler GbR,stadler-lindach@gmx.de,08723979415,,Stadler GbR,1,ABR996098146990,False
ABR952031351463,Stadler＆Resch GbR,,,,Stadler＆Resch GbR,1,ABR952031351463,False
ABR990075212562,Stadlinger Agroenergie GmbH＆Co.KG,stadlinger-agroenergie@gmx.de,01705723396,,Stadlinger Agroenergie GmbH＆Co.KG,1,ABR990075212562,False
ABR903790100823,"Stadt Achim, Eigenbetrieb Abwasserbeseitigung",stadtentwaesserung@stadt.achim.de,04202 9160 555,www.wasserwirtschaft.achim.de,"Stadt Achim, Eigenbetrieb Abwasserbeseitigung",1,ABR903790100823,False
ABR983856473283,Stadt Albstadt,stadtverwaltung@albstadt.de,07431/160-0,www.albstadt.de,Stadt Albstadt,1,ABR983856473283,False
ABR926061052478,Stadt Alfeld (Leine),Goy.Kristin@Stadt-Alfeld.de,05181 703176,Alfeld.de,Stadt Alfeld (Leine),1,ABR926061052478,False
ABR938558517926,Stadt Arzberg,,,,Stadt Arzberg,1,ABR938558517926,False
ABR925915904871,Stadt Aulendorf  Günther Blaser,,,,Stadt Aulendorf Günther Blaser,1,ABR925915904871,False
ABR906282862513,Stadt Bad Driburg Abwasserwerk,abwasserwerk-bad-driburg@gmx.de,05253 / 4452,,Stadt Bad Driburg Abwasserwerk,1,ABR906282862513,False
ABR948457019964,Stadt Bad Kissingen,info@stadt.badkissingen.de,+49 (0) 971 807-0,https://www.badkissingen.de/,Stadt Bad Kissingen,1,ABR948457019964,False
